content,sentiment
ca not ! heart aches children wanna adopt alexis,love
hope great bank holiday monday !,fun
sending tweets !,hate
he's awesome . worked ? he's good friend .,happiness
coming end first shift 6.30 local,worry
finally summer ! unforunately ca not come see you.it ' see y'all . tell emm said hi !,sadness
loved johnny carson i'm going hate seeing jay leno go ( via ) that's waiting someone say !,love
not consider estate agent,empty
i'm good .,surprise
happy star wars day ! may 4th !,happiness
decided study ( finger throat making gaging noises ) hate mfs ! !,relief
guess thats lol,happiness
scramming little early . nibs sounds pathetic .,love
love song ! starting think one knew one ! #sameperson,surprise
happy mother's day ! !,happiness
"band hawaii sublime sound , sublime haters move along ? http://blip.fm/~5yy4n",fun
foto !,worry
i'm bored barely even tweet . nothing talk . #boredboots,sadness
calling debby ryan !,empty
nothing exciting tonight.got new toys play though happy mother's day ladies,relief
"not know , writing exam essay weekend",worry
photo : new shoes ! http://tumblr.com/xmx1qzcts,worry
". ever piss ? thought meant casting-related wank , not crap .",hate
like old days drinkin old spot .,happiness
#apple expensive .,neutral
anxious dance recital tonorrow :/ groove central missed coach mycs ! loveyou !,worry
"someone tell tonight "" 2 states , qld pissed """,surprise
watching missy elliot video collection sad told looked like high school,surprise
mint ice-cream dessert tonight . love stuff !,surprise
gave inspiration last update .,relief
happy mothers ' day moms !,love
"morning . monday . sigh . trying positive outlook day , difficult already .",worry
funny,happiness
hanging kevin tomorrow ! goes productive .,happiness
omg srry hear,worry
welcome twitter world andrew ! tell david twitter haha kiddin ' know not want one .. bo ..,sadness
aw . not sad ? ! give ginger little pat head ! mwah !,sadness
yeah tatami room ! kids + tatami dont mix,worry
yes acts really cringe worthy ! though find entertaining .,love
"lmao ! ugh know , need sleep qdoba workin . no , ur pic doesnt show",hate
"#sanctuarysunday mission make #sanctuary trending topic day , lots people board it.join",fun
guess im staying home tonight.no movie-ing,worry
putting 3 new consultants work week . good feeling ! congrats offers,happiness
wellity ! think ima gonna clean room :| gay . need read good book . sense sensibility come ! beat lily * *,neutral
"aw named car , that's sweet . i'm sorry hear petey go , hope find really posh rollerskate .",surprise
birthday weekend ! cant find ex hid dane cook tickets tomorrow ! wtf that's wanted birthday,enthusiasm
"gone 8mm plug . help , said i'd go maximum still want stretch .",worry
getting shit together leaving work going bed,worry
lay pool take nap . agenda day,happiness
gave good speech breast cancer revlon women today,fun
"yo ! moms day today , big mom dukes behave !",neutral
happy mothers day ! !,love
!,neutral
yep . not much play though . install voilï ¿ ½ ! works need fast connection .,neutral
"hey , change twitter account , not even tell .",surprise
"aw latest "" selenagomezlast day shooting . goodbye canada . """,sadness
know ever wanted know extinction frogs,worry
no he's friend went bf something . read : http://is.gd/jmjb,neutral
sounds cool ! post video ! !,enthusiasm
"daughter went bday party today caled , "" grace "" cakes.the little girl named grace & made cupcakes !",fun
i'm brooklyn i'm suppose sleep . i'll call @ ladybug 602,happiness
hahahahahahahahahah ! tickled much !,happiness
""" no offense , hair bad today . "" life not worth living anymore nothing hurts quite like hair insults . * cries pillow *",worry
freakin ' hawt guys restaurant.where i'm eating dinner father,worry
going sleep baby,love
way work,neutral
relaxing busy week tedious saturday . . .,relief
"watched 100th episode numb 3rs . loved throwback first episode , using sprinkler theory",worry
im pissed couldnt make instore hot topic rockaway mall see . haha no wont .,sadness
missed chicago show boo .,sadness
raining ! boo,hate
weekend completely different last weekend .,worry
haha think thats great idea,fun
happy mothers day everyone lucky enough mommy . extra special happy became mommy 2day,love
working short story.totally loving one secondary characters,love
jealous family amazing breakfast get rice crispies,worry
ca not take feeling away <3 . going lay & watch movie .,happiness
lol . moms present cost 69 dollars .,happiness
totally confused bored .. life must change ! !,sadness
designed new shirt .,enthusiasm
send letters / emails clients remind ?,surprise
feel like tweeting no reason . um hi .,fun
lost 15 dollars . always lose money,sadness
guess happened butt yesterday ? yes - annas finger came visit . said nothing .,neutral
yes want keep going would ;),happiness
happy star wars day !,happiness
watching 3rd episode jonas,neutral
got home . bought twiggies toothbrush promises make teeth 60 % cleaner . - http://tweet.sg,happiness
i've made way round park jogging . quite pleased 6th outing,happiness
i'm trying convince wait bit see ! well . not want see,sadness
upset,worry
"full , thanks food jean brought half watermelon eat freeway crash die .",sadness
"i'm making mommy mother's day present , love",love
goodnight,neutral
waiting jonas come,fun
listening ' hallelujah ' youtube . leonard cohen wins . #xfactor,neutral
"trying deny beginning miss - - , every single day apart . need sprite ! haha !",sadness
finally managed catch boyfriend skype . happy,love
two . going visit someone,neutral
time go bed . hopefully wake better day nights yall,love
bother celebs ? eh ? cause almost like talking,hate
thx suggestion - not think it'll easy convince cold calling not aweful tho,worry
happy mother's day,happiness
"hour til lunch , ca not wait . ima go mcd's",enthusiasm
pure twittering friends he's pure nymph sumit . i'm fantabulous . miss yes guys .,hate
"mines early nov , go 2 gether buddy ! man power",fun
bed 2 girls,neutral
"aw . thought it'd "" yummy "" experience . try next time . kapag magkakasama ulet tayo nila mapet ;-)",love
daft going recieve million friend invites xbox one shall,fun
"http://twitpic.com/4w8l1 - haaha , bangs kinda long .. ? oops",love
brain hurts,sadness
aw didnt pass speech,sadness
presentations finished . busted ankle stupido models broke catwalk twice fell hole beautiful bottle green mary janes,neutral
thinks haircut isnt bad looked yesterday . - still bad tho !,surprise
ryan stiles still funniest man ever . got great news not great news tonight . happy could burst,happiness
great summer four classes.if know . u know,happiness
"also , happy star wars day !",fun
yaaw one want call ? ? 5529634599,neutral
im tweeting . hard . dont get .,hate
much better day . far ! still quite early . last day #uds,happiness
btw ; happy mothers day ! week momma ; mothersday diner-birthday dinner-surprise bday party,love
"watching "" say anything "" - great ' 80s movies starting point love john cusack !",love
thank,love
porridge tastes shit ! cba today man .,worry
i'm emailing best friend deanna yahoo account . emailing fun . <3,love
"welcome , taylor ) although raining :/ / ca not wait concert x",happiness
struggling.selfishness jealousy not get life . ohh,hate
much amazing day.some pervert ruined,hate
` romantic novel ! ! cried end ` going bed . ` tired .,sadness
phone dead sucks,hate
not available area would,worry
perfect . thank . enjoy sunday no work,worry
toothache,worry
string dress .. work track please ! u coming ? ? i'm ur biggest fan,love
oh noes . hope feel better soon . head sympathizes .,worry
"watching big brothes big quiz , rather tiredd , downloading dvd wait till finished till go bed",neutral
supposed back sun ( via private jet btw # ! :o) mite hav stay bymyself ( thnk god ) another week & want bruno !,neutral
wish sun would shine . wo not,sadness
"done much , brazilians ha ! no meh , think love countries uk",neutral
ever sleep ?,neutral
"i'm elevated error rates . streamkeys not found , connection problems . server migration not easy , huh ?",worry
"check check ! yes , ( ) !",empty
ugh feeling sick stomach five hours work go,worry
even bother anymore ? everyone makin feel like im waste space,sadness
know mom going monday get changed . i'm upset,neutral
guys make !,enthusiasm
credits - must work playlist ? http://blip.fm/~7a7tv,empty
"based future forgetting / ignoring present , best keeper according dhoni parthiv",neutral
sounds like need week digital detox,worry
- really ? waste money,surprise
"aw kanye west , shame doesnt get joke",sadness
: edwards hope !,enthusiasm
agree completely . attitude & chutzpah,surprise
happy star wars day ! ! unbelievable,happiness
awe thanks,love
thank alot,fun
borrowing mom's lenovo laptop trackpad battery life suck balls quarters . seriously missing macbook pro,hate
"happy friday dance , no rain i'm outta .. till 2morrow sat saturday morning shift , still good",relief
hi holly i'll volunteer try first u ! hope ur fab weekend xoxox .,empty
finally got zyrtec terrible allergy attack . hope not put sleep game comes tonight .,worry
see finally got set avatar . cool,happiness
ca not wait go bed,neutral
not need server someone knows program use wordpress ? love knowledge limited right,neutral
http://twitpic.com/4grnh - joy discovering linux .,neutral
missed train,worry
nothing good tv,sadness
sorry sweetpea . almost !,relief
"lazy rain gym & & tanning possibe , work & & small social gathering around tha corner",sadness
@ office craving ice cream,neutral
rocking shania twain marathon,neutral
feeling better ' breakfast time,happiness
not chicago ?,neutral
sorry tummy hurts deathbyhistory got tattoo like half hour ago !,worry
i'm part religion called people-with-good-taste-in-music . not celebrate jonas brothers day .,sadness
thanks,neutral
not good enough,worry
i've hour today already sucks,empty
habitat twitter-active . neat,surprise
"oh wait , read wrong . ok hellboy",surprise
"feel quite , not quite sure though : going bed night everyone x",worry
", finally got twitter . let's hope make good use site",happiness
making everything fabulous tonight,fun
nearly grand prix time,neutral
cant wait home snuggle puppies ! fiance,fun
"i'm sorry people rude , isaac , get manners know better lewd !",sadness
watching greys anatomy take blueberry muffins oven yummy finished geoggers study notes yay ! !,happiness
someones dead army wives . dad laughed mum got annoyed . wanna watch britains got talent,fun
thank goodness ! !,relief
er . not want go sit heat watch high school graduation .,hate
not lonely day .,relief
link doesnt wor,worry
"heading bed , somewhat reluctantly , look around 1:30 . must dvds region 2 ?",neutral
hey ! let's follow ! would not awesome ! ?,happiness
woke shopping today birthday.kinda,neutral
lmao need shopping partner today .,sadness
"lol , target employee forbid place , no usually go buy like everything along commenting",sadness
"8 oral left ! learn oh wel , least not write",relief
"seems totally awesome ! know , two real reasons celebrating .",happiness
loves mom dad come visit ! nothin better,love
seen game website ? ! awesomness ! go msn !,happiness
"cakes sure look good , , took one ok um good tks",happiness
. phone calls like often .. different subject - result feeling beaten pulp left dead,worry
wanted buy amber bensons death's daughter today no,neutral
home im lonely .,sadness
im back . wo ! want press release :|,love
no fair !,sadness
seventeen today trekking chorleywood see cambridge <3,fun
oh great tampa people - anybody area know someone works jain society tampa bay ? none phone # ' work .,surprise
* sigh * joe sings purdy . makes feel better,neutral
"lol like raawr . cuz i'm vicious tiger . rawr , gr . lol",fun
"dream last night , singing first avid dream crooning away !",happiness
"tom ! tour philippines , please ? i'm risking health get reply . haha !",fun
listens msi bakes banana bread . weird ? remarkably not much anymore .,neutral
arre main toh bakwaas kar raha tha . sunday morning bakwaas,neutral
sweet dreams babe mwah,love
"' birthday today , wish good one assholes ! sleepytime",happiness
going sleep . tomorrow exam review,worry
"wanna know not fun way wake ? panic attack not able breath no fucking reason , fucking sucked",worry
must ask cubs fans . ca not fathom .,neutral
"thks 4 follow , tweets , returned love",love
"big header folio ( http://bit.ly/mymea 2 hours , no sales yet i'm really impatient lol",worry
"headache , not going away .",neutral
new implementation test discovery unittest . time loader . good start think . http://twurl.nl/nz8f4y,relief
im sad im missing show ohio . first show ive missed 3 years that's close enough drive .,worry
yaeh ! thank god im home ! . suekd kicked church .,relief
missy higgins kate voegele grace potter nocturnals,empty
still waiting beer moldovan . least he's happy came .,happiness
"sweet , i'm trying earn crown gluten free baking !",worry
raining ..,sadness
good morning world ! happy star wars day ! may 4th !,love
no sorry twitter sucks balls since replys change #fixreplies,hate
"thank ! "" return mack "" jam !",happiness
know . guilt associated picking winners .,worry
dm amigui,neutral
feels like throwing !,happiness
. half asleep wrote previous message . greatest friends ! ! haha ! !,worry
thanks dear neighboor also gave coffee needed . best,happiness
read online article mentioned .. meh . happy stuck guys--just try get rid,happiness
/ / feel pain . lived apt 6 mos previous tenant 4 cats . burning eyes / tight lungs = gregg,sadness
happy mother's day ya tomorrow,neutral
"congrats "" mine bird "" underdog kicking crap runners yesterday . love seeing happen .",love
friday . keep reminding since every day seems,surprise
going jordan ? told come im stuck work,sadness
that's brilliant idea ! one buzz though,fun
going sleep ! goodnight twitter !,neutral
congratulations chap ! pass love claude,love
obviously havent seen mrs first thing morning,neutral
dangit ! got kiss album wrong color .,sadness
great . i'll check get work . block sims work .,sadness
oh made evening . forgot merlin tonight ! toss rove spielburg spielburg abc 2 choices .,happiness
getting jba,neutral
envious people not long-distance relationships.she ' mushy no one cuddle .,worry
think sure looked sexy hat belongs,neutral
swoobs swass . hell air not today packing blech,hate
pebbles thrown windows get * someones * attention,surprise
"nothing much tv , seen good stuff.think i'll go bed soon , hot sleep",empty
not yet . save pages read travel,neutral
guess wasnt next . im 2 songs . 3 guys stage.one looks like dad . ones mexican chubby bald guy hahahaha,neutral
thinking thumbs button cry river .,hate
yea afterthought,neutral
get lol time eating id hate late,happiness
watching two patients die tonight put funk . one young .,worry
sitting home wishing didnt work today . ask still work,sadness
"never order chips due unhealthy , getting burrito chipotle qdoba not feel right without em",worry
no twitpic ? lol,surprise
know nice haha,fun
"hmm , interesting . think im way club",fun
"sorry mr grey , menlo",sadness
"11.40 . not wanna wake . shoo , roommate , shoo .",happiness
"wanna see ' ' tonight , no one go .",sadness
got back baby sitting . went well .,neutral
someone ? good morning,happiness
cat anxiously watching wild turkeys back yard . think eyes bunny rabbit,worry
dad's fever since last nite needs 2 bottles blood trasfusion .. loaded 1 today .. 1 go tomorrow .,worry
wide awake ready big shopping trip ! hope get tones sweet dealz lots fancy clothes,neutral
exhausted,worry
"got hair cut , almost ears",relief
thx . . always make chatty ! night !,happiness
"check song "" time lose "" w.myspace.com/flownyce enjoy promise",worry
tila make feel special haha haters days,happiness
says everyone busy http://plurk.com/p/rou4v,sadness
"run week , going bed around 8: 30 night allergies . miserable .",worry
cleaning room found . http://yfrog.com/0t2b6j took 2w2v insisted paying ticket .,fun
i'm causing trouble partner crime .,sadness
#followfriday thank ! i'm still not even close,happiness
no food fridge . time grocery shopping . via internet ! ! could get used shopping like .,worry
one not supposed headache friday . that's not right .,relief
"want see go : audio , someone take please ? 5days ( l )",worry
neighbour fond loud nickelback .,neutral
"home , not much going , long day",neutral
not excited blowing another candle today . [ kid ! ] gotta grow soon later .,worry
told !,empty
weird thinking may 2nd totally changed crappy mood happiness . miss much,worry
got lot things hehe daya sa mga walang ginagawa,neutral
last time drama room,neutral
angus 3-1 first set http://yfrog.com/10jsepj,neutral
bit excited u bradie lol,surprise
sitting car . ipod die im not gonna anything .,worry
damjust finished watching prison break : final break.omg dont think i've cried hard show .. finally understand finale,surprise
cant believe woman talked getting different hairstyle.real talk though . no clue hair,surprise
already back shopping nice monday roast,happiness
round three tonight ! !,neutral
healthy wishes . may start saying .,enthusiasm
cant fuckin wait mate ! goin fantastic . made week,love
always wants .. would look really dumb !,worry
bus stuck traffic ; gonna late,worry
dinner awesome . im happy mom enjoyed bday able spoil yay lol,happiness
lol . not even know intezone-football-competition means . good luck,fun
"chloe drinking away sorrows , dreambears got",sadness
tough thick chik,worry
flash lost frisby roof . sad days lol,sadness
boss come today .,worry
miss ! !,sadness
cool i'm glad . save tea,happiness
"gee , thanks",neutral
graduates college saturday,neutral
cereal usually like ?,neutral
sunburn really bad . regretting sitting sun without suncream,worry
drinking shitload water get rid hangover training 9am,hate
"bored , headache .",worry
we're right,sadness
ruined lunch eating half bag cheddar popcorn.now feel sick .,worry
"youre not going , ?",neutral
r depressed ? mite b moving earlyer thot,worry
"see people not like deadpool cause not true comics , i'm guessing like ryan reynolds",neutral
saying wrong link-it cannot find address .,neutral
jelous right,happiness
try #fireflight first . female fronted metal awesome ..  .. unbreakable album would good start !,relief
ah i'm excited !,love
caladesi definitely nice peaceful way spend sunday ! got lil tan !,happiness
: really adore k-popped site ! http://k-popped.com/ haha,happiness
"well , word bat ( baseball ) cock viggo not bat tiny little thing",neutral
wish could spend last weekend high school student burbank everyone not fly dc,worry
many things missed tweeting,neutral
bad headache,worry
finished watching terminator . music nothing great,neutral
not drawn yet,love
"think they're really good , probably damns obscurity .",neutral
i'm feeling alone moment mh .. i'm going leave .,sadness
today not lost,happiness
listening litle hyperbirdies terrorizing world since 4.30 ! lets cook em,fun
"oh , awesome , yaho ! good night , sleep tight , not let bed bugs bite !",happiness
free unlimited ringtones ! - http://tinyurl.com/freeringring - usa - awesome 4 iphone,happiness
"heh , thats theme used http://leetbix.net",relief
"oops . overlooked loldog , also germane #starwarsday : http://tinyurl.com/cmal68 one earlier better efforts",neutral
save next time ! ! ? http://blip.fm/~5z2sv,neutral
"good morning hun ! , promise glad like ' em . lovely day :o)",love
hm.the one restaurant / one grocery sad . not dukbolgi .,sadness
talk hips,neutral
"got text guy not like , name guy ! disapointing !",sadness
"au thanks gi , really really love u.thanks really great friend.and forgiveme leave sometime , ?",relief
need get friggin cameras cleand asap ! !,enthusiasm
freaking # 2 horse crushed dreams ! tear .,worry
psa : :: :: i've usuing twiddict - last 14 tweets yet show bored . bare w .,sadness
"aw , * hugs * wish could help .",worry
getting married vegas november elvis impersonator happy !,love
moms season 3 weeds got burnt family friends mobile home .,hate
know ! ! cats could family mikesh cute ! !,love
hey #socialmediatv ugh no way video > blah { pouts } ( social media tv live > http://ustre.am/2njv ),sadness
"kaze knight . third level , lamp , wish . got fixed sdsm ( first thought rubber chicken hey ) #nethack",worry
omg marshmellows lucky charms damn tiny ? feel cheated .,neutral
""" name tony ! . not hey ! "" - poor tony",worry
likes smell roast oven must dips sakatas tide till roast cooked,happiness
hi mariah,neutral
last thursday yesterday sucks missed lunch time ox,sadness
"nine o'clock sunday morning - outside , sat around table enjoying early rays sun , reading twitter article sunday times",happiness
omg.that sad .,surprise
not problem sis - respect due,relief
"wish feeling better . i've holding potential cold bay days & think winning.aches , cough",worry
woke remembered theres no school ! life good x,relief
signed twitter ! yay !,happiness
not know not heard lorraine recently .,neutral
want hug !,neutral
hope ok .,worry
not relay oh well .,relief
"thank , sweetie . ' understand people mad something made choice life ..",love
want,worry
burned ? ! ohh no . xoxo,worry
sunburnt mum earlier wait get fell asleep trampoline 2 hours sun ( u ),worry
ok . tx worth wait ! lol . *,worry
star trek pure awesome ! love ! <3 great seeing !,surprise
gets difficult try change finally ?,empty
liking feeling,love
woke,neutral
"hey shinta ! i'm headed bed , perhaps tomorrow night - hours overlap .",enthusiasm
"wonderful , not get meet though",love
"oi , ran problem not good fix , there's app utilities called "" grab "" works good enough .",worry
likes cheerios scones morning,relief
know ! know ! . stop clapping,worry
stuck work ! stuck work ! i'm hungry .,sadness
no not,worry
fuck twitter !,hate
anyone ? ? bored work .,neutral
lmao ! good push bra always makes abs look smaller . order robbikin-esque abs .. 6 days week working,fun
"lol know eric , wont delete ! people dont really know never talk . bands",relief
plus .. janessa hurt feelings,sadness
anticipating tough day ahead,worry
i'm sad got one hiding lmao,worry
"yeah , physically moving ! apparently we'll reporting directly mr . hayward .",relief
oh . understand . never get sick im moms side guess dad likes likes.lol,enthusiasm
really ? hooray ! ca not wait !,worry
pick daughters appear picking unhealthy liking primark.feel like bad parent,worry
happy mothers day . havent got mom present yet ? print amazon gift card ! http://snipurl.com/hq0n1,surprise
( hugs ) back - also look !,love
deffinately need clean bookbag . no time ! need leave next 5 seconds not late school . . oh well,worry
"kid's class going field trip today ~ , smart enough not volunteer help !",relief
"got back .. ahem , meal # 4.was boring eat nonetheless",sadness
"think little youtube's cool ! ! prayers , dad admitted hosp . , n / sure problem yet , maybe heart",fun
heylo johnn (: im huge fan . hope ur day awesomee . cuzz im home sick kinda less awesome .. anyways .. peace,love
alex,sadness
not cable carrier . space channel,neutral
"last reply scholar us homeland security said ontology created "" everybody hated [ prescription ] . """,worry
picture wont come keeps saying thats nice picture ! ? ?,neutral
may fourth ! happy star wars day,happiness
screwed sat 2 us,sadness
seeing friends coursework weekend work happy !,happiness
fell austin taura hanafiah even morre ! shoott ! guy not look yumm ! hahaha .,love
sees cry ! lol,sadness
brighter note .. still work 6:15 friday working peoples problems . oh man . i'm eating pizza tonight . hoorah !,sadness
goin drive-in movie first time,fun
yea think waited long . oh well . thats cool . signed i'm already done core classes,happiness
new phone not syncing computer . need numbers,worry
"- dont know u herd queensland havin bad floods weather , want help cant",worry
"penguins win ot , probably busy . one game win .",neutral
"not happy , wattching disney channel.rubbish rubbish rubbish , didnt get jonas 3d poster dude wasnt im ..",hate
want hug,love
thanks nice u appreciate u,happiness
- thanks . may narrowed location car . hoping,worry
ha ! know .. i'm ashamed .,worry
"computer class , photo booth not work",neutral
"35mins 1hr 20mins google wave demo , looks lot fun , would love test though . http://bit.ly/wnmsc",love
i'll listening !,happiness
"well , snl acquired taste / not listening properly . haha munching walkers - cheese & onions nw",fun
i'm jealous ! not know i'll able see conan .,enthusiasm
soon new job starts i'm happy !,happiness
sassy grandma's make pretty awesome mother's day dinner !,neutral
ah better ! enjoy,neutral
looked hotel web site .. place massage thats job .. lol lol,neutral
got - read & reply,neutral
"going bff's . haha . thats like 2 hours so.cal . actually darn , hw",fun
presentation - done ! btw : teacher cute hell,fun
hate fighting,worry
think i'd like phoebe's mom friends - stop movie sad part .,neutral
we're boat .,worry
"better back soon ! dude , typical bedtime . look talking ! late ?",neutral
stoked seeing jonas brothers,relief
he's . not today . sadness !,sadness
sick rigging tomorrow .,anger
watching neighbourss .,neutral
back work.too much email inbox .,surprise
"missing granpa , goingo church , two hard months without ! !",neutral
types fast good . craving pizza 2 + wks . gah hate not job want pizza ! lmaoz ? !,hate
know enjoy watching two twitter . entertaining comic . miss,fun
"fml , cant loose another friend",worry
"kinda funny , sorry . ur still favorite tho",neutral
"trader joe's "" sushi "" fail .",empty
""" ca not stevie wonder ? "" gabe called sleepypants gaby .",love
"say cheese camera , throw western mass gang signs cool",neutral
"wants listen musiq soulchild , not ipod",sadness
logging . thank kiana.you ' something else ! masha'allah .,enthusiasm
morning tweeps looking forward relaxing sunday . happy mother's day moms ! !,relief
"luke , thanks ps chris ! ur husband pretty cool reckon ! sorry u feeling sick hope feel better soon !",worry
making boyfriend look different . he's cute no matter . <3,surprise
unstable broadband electricity taking toll mental stability .,empty
"according mary chaayaa , look like sexy emo dp not emo .",surprise
yuk ! ! thats not good im retching tweet,surprise
ah ~ ~ hb done .. cause still hoping encore snsd lol !,fun
not feel good today,worry
ohh know church .. got mcfly,worry
go msn ring home phone,neutral
"still half math worksheet , science wb pages + worksheet , english go ! feels sniffle dry eyes coming along .",worry
awesome pedicure today ! !,happiness
wishing would get followers,neutral
im not doofus could happen wah ! :'( ! im break ! !,sadness
i'm completely exhausted thanks yesterday . go home yet ?,neutral
hate revision,hate
city officially smells like dead fish,worry
bf ? glue ?,neutral
working way bottle excedrin . maybe twins .,neutral
song suggestion . anything veronicas first album - secret life . would good choice,love
either,neutral
thats nice . cousin left house . daughter's daddy's girls . sweet,happiness
": i'm sure lots studio equipment collected analog stuff ca not bought anymore . seriously , condolences .",worry
omg that's awesome . first time ever i'm not seeing day comes . demi taking day . haha,happiness
love live - f - pace lifestyle !,worry
"think info syncing properly mac , mobile , iphone . yay ! finally",surprise
start getting ready work . took lexi park earlier ! wish could lay around day .,sadness
i'll keep mind gets tonked 40 4 overs .,enthusiasm
super bueno ftw ! proud guys .,love
happy mother's day ! !,love
"yes otherdad wait , go back sleep cause mischief ?",worry
like power nap .,neutral
"yep , exactly i'm really sad tour . know i'm gonna cry last & g .",worry
"ammox great day ? woman , notice smile never disappeared face ? ha , murray . cos , owe",relief
"ca not wait till sunday , new episode supernatural 6 episodes left",love
: thanks ! #80 made morning !,happiness
looks good . making hungry boy stll asleep,happiness
aniya 6 not,worry
ever come across something reminds alot one person completely broke heart ? cause,sadness
lulz robert,neutral
right strapped ready go http://twitpic.com/4jloj,fun
omg yaya ! put # 5 please not end year,worry
good luck pump !,worry
"im tired , bored sad.what great evening !",sadness
noticed we're beginning may worst recession since 1930 ' ?,worry
glad home wish could make feel better,happiness
traffic crawl - 94 right .,neutral
still thinking ? cheer buddy ),worry
"think kirk , would probably stolen sweet ride . fancy car phone ya talk gg .",neutral
"google wave presentation : http://bit.ly/2ehfov i'm not impressed . nice , not really",sadness
proud ! seriously thinking joining next year . got get training,happiness
brown looks black least not red cos would looked like period stain :/ <3,worry
rocket surgery hey ? haha thought rocket science ? oh .. .. knew swear . thank,surprise
mummy need,sadness
wanna leave 2nd period * cryy *,worry
like 2 morning .. sometimes not know exactly best .. def . figure ! . happy moms day !,worry
bad . always running .,sadness
"eh , i've better . i'm excited see ryan hurley tomorrow",neutral
yeah sucks tried ask q 2 . never answered . loved joe hugged nick .,love
soo tired . head hurts . love andy much !,sadness
yes ! haha impaled crossed keys ! love scottish-trying-to-be-irish ewan mcgregor,relief
"going tonight , never wrote back info im sososo sad .",worry
not yet . early,sadness
"found couple weeks ago . spazzed pulled , life back normal , lol .",surprise
comment new myspace pictures plz ?,enthusiasm
come sept ? that's start school,neutral
trailer removed look see find somewhere,worry
omg book soo funny,worry
good night everyone,neutral
mothers day today !,love
checked account also paid twice,worry
"hilarious . acts , say 1 little word . "" gummed "" grosses ; hub says 2 torment",enthusiasm
going . barbeque maybe ?,neutral
useless tweet ! lol jk yay ! coming tmr ! long u gnna phils ?,happiness
"yea , means direct , u whoever u send see u direct msg someone who's following u ..",worry
tried whispering name like justin timberlake .. sound sexy,neutral
hotness personified,love
want wish everyond happy mother's day . hope great one !,love
"blogging , cleaning chatting listening phoenixfm",neutral
"praise advantages todays copy protection : not run fresh installed 3d app , since licensing system donï ¿ ½t let .",relief
home chocolate peanut butter . stupid kids bus ruined yearbook,sadness
good,happiness
barely walk - they're twice usual size @ least & not ny ;) ive requested song ;) u retquestin owt 2nite ? x,boredom
yes blonder one sure,neutral
"yelled 8 years , 7 months 6 days , would produced enough sound energy heat one cup coffee .",neutral
"patience , worth",sadness
went chicago days twitterless,relief
"yep , finished , chocked full spelling grammatical errors , i'm cleaning tomorrow popping hehe",happiness
would scratching head,worry
understand !,worry
yay full-term ! !,happiness
maybe u natural ability languages envy u ! !,worry
one last stop chicago going back miami,neutral
seen who's knocked top spot wefollow #perth ?,neutral
milkshake + hot day = unsettled stomach,empty
hope everything ok ! burr fix ?,worry
got saturdays framed signed foto last night valentino rossi 1 aswell e night,love
"happy mother's day ! going cook something , thank goodness there's tablespotting",relief
"fab wedding yesterday , feet still sore dancing must good sign . v glad wake bed morning",happiness
http://bit.ly/179jxs gotta wiat till next week btw.you mumbai ?,worry
oh looks boring even boring exam saturday,boredom
loves proper inet back,neutral
learn learn ! . learn together !,relief
en route 2 airport ! ! la bound,neutral
! favourite ! favourite ;) omgaah . sorry creepering ? .. not really lol,love
"oh girl , get baby going bed 7pm !",happiness
tired work.but king's bounty add-on vampyre story evening x-men comixes completely donloaded,sadness
invited one beach short notice mean hell tell 2hrs ? ? really ?,hate
thanks !,worry
never chance sleeping midnight mind tired .,worry
"praying humble always dangerous , answer ( god gives grace . )",relief
yeah u better ! !,sadness
"yay ! ! that's cool aww woulda sweet , no worries though ! i'm glad fun ! !",love
"ok , noticed theatres - not know showing vancouver though",neutral
"relax mama , u kno got u .. breathe easy .. need piff",neutral
smh @ ppl twit u fridays b / c u got 100 + followers they're still banking 15-20 #nofakery,worry
hence jew jew . not pretty . i'm sorry,worry
totally wish going orlando . long ? forget long drive .,empty
learning play waiting love p ! nk acustic guitar ! epic,fun
mad traffic,sadness
thanks janis,neutral
"hey , made us house sims ! oh like perfect balance i'm always lacking stuff like fun etc !",love
", crew cob tried hardest put great shows fans appreciate . tell alexi get well soon mh .",love
"freesat's coverage ( sky dish ) really , really bad moment , blocks place , really annoying ! http://bit.ly/191tpr",hate
upset bout talk someone idk though,sadness
dick feels smaller look,worry
not understand whole follow friday thing ?,surprise
started great mother's day season !,happiness
gonna go watch shorty street & prison break marathon bed maybe . nobodies texting !,surprise
never good especially friday night,worry
trying figure tonight . see game ? social events w . friends ? stay home play * * drums,empty
haha iya starting tweet krn mitzy baru ber-tweeter jg nit .,love
downloaded music videos ipod .,neutral
hahaha agree . im glad aiden tonights show greg got place,love
chinese food = love . yess im happy,love
thanks much belated #followfriday shout #payingitforward,happiness
0.2 ! give 3 points !,neutral
word ? ? ima summer.just move back lol,happiness
way back home crazy night coast,relief
bed gonna read new moon little late night night x,sadness
loving phuket melai badette . i'll coming home soon imiss everyone,happiness
"dawn , hit u back told u y.so please read , pray u decide",relief
thanks bebeisis right name chanve elisabeth ?,worry
what's supposed mean ? ! thats not good,worry
ca not believe i'm spending lunch break inside @ desk,surprise
ah ! cant find anything way much open,surprise
hiya hannah asked wanted come girls aloud wil see skank money somwhere ï ¿ ½33 need ?,happiness
blame ! got ? good :p better good condition 2 ! <3 3 night,hate
little miss ugly,neutral
nothing,neutral
quick catch missed neighbours . poor libby,worry
"hi , teach chinese lessons youtube . feel free look w.youtube.com/chineselearn",neutral
